__MOL_ID__	MTP	QikProp_#stars	QikProp_#amine	QikProp_#amidine	QikProp_#acid	QikProp_#amide	QikProp_#rotor	QikProp_#rtvFG	QikProp_CNS	QikProp_mol_MW	QikProp_dipole	QikProp_SASA	QikProp_FOSA	QikProp_FISA	QikProp_PISA	QikProp_WPSA	QikProp_volume	QikProp_donorHB	QikProp_accptHB	QikProp_dip^2/V	QikProp_ACxDN^.5/SA	QikProp_glob	QikProp_QPpolrz	QikProp_QPlogPC16	QikProp_QPlogPoct	QikProp_QPlogPw	QikProp_QPlogPo/w	QikProp_QPlogS	QikProp_CIQPlogS	QikProp_QPlogHERG	QikProp_QPPCaco	QikProp_QPlogBB	QikProp_QPPMDCK	QikProp_QPlogKp	QikProp_IP(eV)	QikProp_EA(eV)	QikProp_#metab	QikProp_QPlogKhsa	QikProp_HumanOralAbsorption	QikProp_PercentHumanOralAbsorption	QikProp_SAfluorine	QikProp_SAamideO	QikProp_PSA	QikProp_#NandO	QikProp_RuleOfFive	QikProp_#ringatoms	QikProp_#in34	QikProp_#in56	QikProp_#noncon	QikProp_#nonHatm	QikProp_RuleOfThree	QikProp_ACxDN^.5/SAxSASA/MW
[S+2]([O-])([O-])(OCCOCc1ccccc1)c1ccc(C)cc1	49.5	1	0	0	0	0	9	0	-1	308.392	5.36	620.643	205.28	78.62	336.673	0.07	1038.427	2	2.2	0.0276646	0.005013	0.799049	32.84	11.177	14.755	7.149	4.507	-4.99	-5.156	-6.389	1779.695	-0.8	923.271	-0.918	5.773	-0.261	4	0.51	3	100	0	0	58.868	4	0	12	0	12	0	21	0	0.0100887
O(CC=C)C1(C#Cc2ccccc2)Cc2ccccc21	49.799999	4	0	0	0	0	5	0	1	260.335	1.723	576.4	144.967	0	431.434	0	967.209	0	0.75	0.003071	0	0.8205798	33.463	10.145	10.908	3.677	5.838	-7.239	-7.239	-6.493	9906.038	0.139	5899.293	0.48	9.488	0.18	2	1.013	1	100	0	0	8.135	1	1	14	4	10	2	20	1	0
CC1(C)CC(C)(c2ccccc21)c1ccccc1	50.0	6	0	0	0	0	0	0	2	236.356	0.669	485.316	191.106	0	294.21	0	851.278	0	0	0.000525	0	0.8950661	30.724	8.358	9.657	2.529	5.823	-6.677	-6.677	-4.633	9906.038	0.575	5899.293	-0.483	9.457	-0.368	1	1.089	1	100	0	0	0	0	1	15	0	15	3	18	1	0
O=C(c1ccccc1)c1ccc(C)cc1	50.0	0	0	0	0	0	2	0	1	196.248	4.097	426.895	87.786	42.841	296.268	0	707.173	0	2	0.0237327	0	0.8992095	23.692	7.274	8.721	4.582	2.928	-2.969	-3.032	-4.576	3887.178	0.09	2146.224	-1.073	9.742	0.612	1	0.051	3	100	0	0	26.346	1	0	12	0	12	0	15	0	0
[nH0]1ccc(C)c(c1)C=NN(C)C	50.0	0	0	0	0	0	3	0	1	163.222	3.45	410.868	226.811	34.131	149.926	0	659.7	0	4.5	0.0180424	0	0.8919912	19.753	5.629	8.276	5.73	1.347	-1.159	-0.812	-3.995	4701.482	0.097	2636.066	-1.332	8.496	0.359	4	-0.798	3	100	0	0	23.324	3	0	6	0	6	0	12	0	0
O=C(OC1CC(C)CCC1C(C)C)C1(C)CCC(C)C1(C)C	50.0	4	0	0	0	0	3	0	1	308.503	2.747	538.866	521.611	17.255	0	0	1040.93	0	2	0.0072467	0	0.9217896	33.578	8.303	11.479	2.442	4.993	-4.893	-4.643	-2.798	6796.3	0.247	3925.89	-1.549	10.631	-1.212	0	0.977	3	100	0	0	16.739	2	0	11	0	11	11	22	0	0
O=C(C=C1Cc2ccccc21)c1ccccc1	50.099998	0	0	0	0	0	2	1	1	220.27	2.718	484.84	56.461	33.4	394.979	0	797.685	0	2	0.0092603	0	0.8579355	28.257	8.547	10.141	5.329	3.757	-4.032	-3.358	-5.714	4777.094	0.14	2681.919	-0.552	9.338	0.831	1	0.314	3	100	0	0	24.86	1	0	14	4	10	1	17	0	0
O=C(OC)[nH0]1c2ccccc2c(C)c1C	50.200001	0	0	0	0	0	0	0	1	203.24	2.397	444.157	234.055	42.53	167.571	0	730.968	0	2.5	0.007859	0	0.8835427	24.7	6.489	8.948	4.68	2.748	-3.325	-2.769	-4.216	3913.711	0.2	2162.063	-1.713	8.51	-0.037	2	0.071	3	100	0	0	34.645	3	0	9	0	9	0	15	0	0
Fc1ccc(cc1)C(=O)C=C(C)c1ccc(F)cc1	50.5	1	0	0	0	0	4	1	1	258.267	0.922	505.94	62.913	32.195	317.289	93.543	843.934	0	2	0.0010075	0	0.8536338	28.082	7.834	10.227	4.434	4.372	-4.514	-4.349	-5.414	4904.501	0.257	8979.054	-0.611	9.8	0.971	1	0.363	3	100	93.543	0	22.308	1	0	12	0	12	0	19	0	0
O=[N+]([O-])c1ccccc1C(C)C#N	50.5	1	0	0	0	0	3	0	-1	176.174	7.577	379.513	76.561	151.037	151.915	0	606.409	0	2.5	0.0946623	0	0.9129534	17.639	6.091	8.131	4.494	1.166	-2.59	-3.014	-3.665	366.111	-0.825	166.981	-3.48	10.845	1.318	3	-0.418	3	79.659	0	0	67.542	4	0	6	0	6	0	13	0	0
[S+2]([O-])([O-])(OCC#N)c1ccc(C)cc1	50.5	1	0	0	0	0	6	0	-2	213.251	5.733	439.224	129.816	151.111	158.226	0.07	700.737	2	2	0.0469085	0.0064396	0.8686588	19.548	7.219	10.6	6.456	1.714	-3.357	-3.947	-4.412	365.524	-1.133	166.839	-3.171	6.273	0.169	3	-0.228	3	82.854	0	0	76.494	4	0	6	0	6	0	14	0	0.0132634
O=C1C=C(c2ccccc21)c1ccccc1	50.799999	1	0	0	0	0	0	0	1	206.243	4.627	444.605	0	61.339	383.266	0	730.716	0	2	0.0293009	0	0.8824501	26.749	8.131	10.13	5.783	3.39	-3.619	-3.424	-5.262	2595.531	0.038	1387.01	-1.3	9.436	1.196	0	0.204	3	100	0	0	31.042	1	0	15	0	15	0	16	0	0
O=C1Cc2c1cc(C)c(OC)c2C	51.0	1	0	0	0	0	1	1	0	176.215	4.227	397.932	274.207	69.475	54.251	0	650.451	0	2.75	0.0274752	0	0.912359	19.753	5.284	7.592	4.006	1.782	-2.155	-1.714	-3.209	2173.064	-0.053	1144.684	-2.513	9.623	0.656	4	-0.272	3	100	0	0	40.119	2	0	8	4	4	1	13	0	0
O=C(OC)CCc1cccc(c1)CCC(=O)OC	51.0	0	0	0	0	0	6	2	-1	250.294	3.828	558.793	324.298	107.115	127.38	0	923.462	0	4	0.0158707	0	0.8207169	28.167	8.312	10.982	5.275	2.78	-3.735	-2.893	-5.04	955.275	-0.858	470.838	-2.469	9.761	-0.142	4	-0.026	3	96.559	0	0	71.892	4	0	6	0	6	0	18	0	0
O=C(OCCC(OC(=O)c1ccccc1)c1ccccc1)c1ccccc1	51.0	1	0	0	0	0	7	2	0	360.409	4.065	705.157	60.508	75.621	569.028	0	1219.919	0	4	0.0135462	0	0.7830084	43.607	14.164	16.795	8.197	5.449	-6.346	-5.95	-7.757	1900.131	-0.681	990.107	-0.237	9.833	0.431	2	0.792	1	100	0	0	66.013	4	1	18	0	18	0	27	1	0
O=C1Cc2cc(OC)ccc21	51.5	1	0	0	0	0	1	1	0	148.161	3.972	340.193	141.969	68.816	129.407	0	532.428	0	2.75	0.0296307	0	0.9338574	15.748	4.774	6.37	4.374	1.105	-1.061	-1.119	-3.219	2204.516	-0.023	1162.602	-2.236	9.38	0.471	2	-0.614	3	93.253	0	0	41.711	2	0	8	4	4	1	11	0	0
OC1(CC)c2ccccc2C1C	51.5	3	0	0	0	0	2	0	1	162.231	1.616	387.613	190.941	38.139	158.533	0	630.62	1	0.75	0.0041401	0.0019349	0.9175131	19.313	5.867	7.481	3.752	2.752	-2.636	-2.188	-3.623	4307.538	0.141	2398.152	-1.472	9.725	-0.192	1	0.062	3	100	0	0	20.356	1	0	8	4	4	2	12	0	0.00462299
O=C(O)CC=C1C(O)C2(C)CCC1C2(C)C	51.5	0	0	0	1	0	3	0	-1	224.299	3.063	443.199	321.644	117.79	3.765	0	768.947	2	3.7	0.0122001	0.0118064	0.9158634	22.729	6.943	11.968	7.524	2.139	-2.567	-2.311	-1.104	191.644	-0.554	105.5	-3.389	10.095	-0.735	3	-0.285	3	80.32	0	0	66.139	3	0	7	0	7	6	16	0	0.0233286
O=C(OC1CCCc2c(C)ccc(C)c21)C	52.0	1	0	0	0	0	1	1	1	218.295	2.191	452.347	333.021	33.819	85.507	0	772.431	0	2	0.0062155	0	0.9000493	24.933	6.388	8.576	3.369	3.227	-3.579	-3.121	-3.557	4733.678	0.225	2655.583	-1.746	9.23	-0.3	5	0.283	3	100	0	0	29.968	2	0	10	0	10	4	16	0	0
c1ccc(cc1)CC(c1ccccc1)c1ccccc1	52.0	8	0	0	0	0	4	0	1	258.362	0.173	521.429	28.223	0	493.207	0	912.613	0	0	3.29e-05	0	0.8726245	32.511	10.228	10.417	2.917	6.409	-7.315	-7.315	-5.945	9906.038	0.248	5899.293	0.602	9.523	-0.223	4	1.097	1	100	0	0	0	0	1	18	0	18	0	20	1	0
O=C1Cc2cc(C)ccc21	52.5	2	0	0	0	0	0	1	1	132.162	4.468	346.795	149.96	68.897	127.939	0	530.565	0	2	0.0376302	0	0.9139397	16.301	4.532	6.263	3.863	1.455	-1.742	-1.127	-3.535	2200.641	0.014	1160.393	-2.339	9.771	0.531	2	-0.377	3	95.293	0	0	33.336	1	0	8	4	4	1	10	0	0
OC(c1ccccc1)c1cccc(C)c1	52.5	1	0	0	0	0	3	0	1	198.264	1.932	446.328	103.36	40.255	302.713	0	737.09	1	1.7	0.005066	0.0038089	0.8841467	24.309	7.72	9.905	5.603	3.288	-3.413	-3.218	-4.85	4113.014	0.039	2281.311	-0.907	9.42	-0.16	4	0.156	3	100	0	0	19.238	1	0	12	0	12	0	15	0	0.00857452
O=C(OC1CC(C)CCC1C(C)C)C(c1ccccc1)c1ccccc1	52.5	1	0	0	0	0	5	1	1	350.5	1.996	665.553	317.185	12.307	336.061	0	1202.385	0	2	0.0033147	0	0.8216334	41.964	11.845	14.534	4.558	6.474	-6.968	-6.279	-6.021	7571.655	0.141	4412.159	-0.082	9.597	-0.121	3	1.361	1	100	0	0	26.078	2	1	18	0	18	6	26	1	0
[nH0]1(C)c2ccccc2c2CCCCc12	52.5	5	0	0	0	0	0	0	2	185.268	2.392	420.065	247.644	0.945	171.476	0	701.131	0	0	0.008161	0	0.9086185	23.543	6.114	7.053	1.903	4.097	-4.398	-3.527	-3.828	9703.685	0.556	5769.148	-0.933	8.059	-0.264	2	0.653	3	100	0	0	2.601	1	0	13	0	13	4	14	0	0
O=C(C)C=C(C)c1ccc(OC)cc1	52.799999	2	0	0	0	0	4	1	1	190.241	2.89	432.257	252.159	34.777	145.321	0	708.926	0	2.75	0.0117828	0	0.8895218	21.037	6.095	7.657	3.811	2.51	-2.319	-2.197	-4.013	4635.62	0.029	2596.173	-1.264	9.11	0.325	2	-0.229	3	100	0	0	32.015	2	0	6	0	6	0	14	0	0
O=CNc1ccccc1C	53.0	0	0	0	0	0	1	0	0	135.165	5.171	342.123	103.633	82.165	156.325	0	527.133	1	2.5	0.0507281	0.0073073	0.9224219	15.793	5.104	8.083	5.871	1.159	-1.376	-1.391	-3.533	1647.136	-0.141	848.416	-2.387	8.889	-0.222	2	-0.431	3	91.303	0	0	44.876	2	0	6	0	6	0	10	0	0.0184959
O=Cc1ccc(OC)c(C)c1C	53.0	2	0	0	0	0	2	0	0	164.204	3.258	377.858	225.233	72.921	79.704	0	606.326	0	2.75	0.0175096	0	0.9168678	17.588	5.068	6.727	3.934	1.586	-1.612	-1.644	-3.257	2015.524	-0.135	1055.255	-2.391	9.198	0.35	3	-0.442	3	95.377	0	0	42.213	2	0	6	0	6	0	12	0	0
FC(F)(F)C(C(=O)N(C(C)C)C(C)C)C(F)(F)F	53.0	2	0	0	0	1	3	0	2	279.225	6.115	440.615	260.547	5.69	0	174.378	768.066	0	3	0.0486787	0	0.9205316	22.658	4.569	9.471	3.593	2.845	-3.079	-2.97	-1.443	7882.214	0.766	10000	-1.336	9.994	0.114	1	-0.404	3	100	174.378	5.69	16.334	2	0	0	0	0	0	18	0	0
OC(C)(C#CC(O)(C)CC)CC	53.0	3	0	0	0	0	6	0	0	170.251	4.251	444.352	363.762	78.208	2.381	0	716.338	2	1.5	0.0252295	0.004774	0.8713321	18.684	5.79	9.124	4.42	2.311	-2.549	-1.886	-3.625	1795.792	-0.485	931.474	-2.376	10.879	-1.593	2	-0.121	3	100	0	0	40.868	2	0	0	0	0	0	12	0	0.0124601
O(C)c1ccc(N=Nc2ccccc2)cc1	53.0	0	0	0	0	0	3	1	1	212.251	1.734	458.065	79.806	16.932	361.327	0	750.476	0	2.75	0.0040074	0	0.8718921	25.404	7.794	9.336	5.441	3.15	-2.993	-3.024	-5.328	6844.344	0.234	3955.896	-0.271	8.606	1.204	2	-0.066	3	100	0	0	29.108	3	0	12	0	12	0	16	0	0
O=C(C)CCc1oc2ccccc2c1c1oc(C)cc1	53.5	0	0	0	0	0	3	1	0	268.312	3.504	535.035	231.729	42.366	260.94	0	921.48	0	3	0.0133272	0	0.8559342	31.289	8.9	11.61	5.363	3.977	-4.297	-4.219	-5.108	3927.733	-0.003	2170.437	-1.093	8.884	0.218	5	0.363	3	100	0	0	43.174	3	0	14	0	14	0	20	0	0
CC=1C(=CC(C=1C)C(C)C)Cc1ccccc1	53.5	6	0	0	0	0	3	0	2	226.361	0.547	491.287	302.747	0	188.539	0	866.225	0	0	0.0003448	0	0.8945077	28.387	7.754	8.567	0.276	5.851	-6.832	-6.832	-4.138	9906.038	0.798	5899.293	-0.567	8.966	-0.341	4	1.005	1	100	0	0	0	0	1	11	0	11	1	17	1	0
O=C(OCC)C=Cc1cccc(c1)C=CC(=O)OCC	53.5	1	0	0	0	0	8	2	-2	274.316	4.706	635.818	337.925	113.679	184.214	0	1029.365	0	4	0.0215149	0	0.775434	31.664	9.806	12.188	5.451	3.508	-4.843	-3.403	-6.044	827.712	-1.179	403.262	-2.198	9.504	1.04	0	0.197	3	100	0	0	72.642	4	0	6	0	6	0	20	0	0
S(C)C(SC)=NC#N	53.5	5	0	0	0	0	4	1	0	146.225	6.993	325.218	150.703	89.818	18.829	65.868	499.046	0	2.5	0.0979884	0	0.9355888	11.429	4.261	5.814	2.844	0.998	-0.707	-1.019	-2.664	1393.664	-0.2	1625.517	-2.724	9.649	1.269	0	-0.772	3	89.066	0	0	46.443	2	0	0	0	0	0	8	0	0
O=C(C)CCc1ccc2CCC(Nc2c1)C	53.5	0	0	0	0	0	3	1	0	217.31	4.742	499.909	339.55	58.914	101.445	0	832.164	1	3	0.0270215	0.0060011	0.8558816	26.192	7.226	11.272	5.771	2.94	-3.83	-2.834	-4.348	2736.639	-0.153	1468.691	-1.96	8.012	-0.521	5	0.179	3	100	0	0	40.084	2	0	10	0	10	3	16	0	0.0138052
FC(F)(F)C(C(=O)N(C)C)C(F)(F)F	54.0	3	0	0	0	1	1	0	2	223.118	6.364	369.265	153.556	22.885	0	192.825	591.733	0	3	0.0684424	0	0.9230892	16.885	2.81	7.938	5.026	1.646	-1.669	-1.779	-1.402	4186.07	0.797	10000	-1.845	10.009	0.091	1	-0.831	3	100	192.825	19.733	23.326	2	0	0	0	0	0	14	0	0
S(C)C(SC)=C(C#N)C(=O)OCC	54.0	3	0	0	0	0	5	1	0	217.3	3.332	473.983	310.881	99.493	11.802	51.807	755.497	0	3.5	0.014692	0	0.8463637	20.983	6.169	8.305	3.979	2.042	-3.778	-3.064	-4.074	1128.261	-0.537	1083.424	-2.832	8.758	1.915	0	-0.337	3	93.536	0	0	57.575	3	0	0	0	0	0	13	0	0
O=[N+]([O-])c1ccccc1COC(=O)Cc1ccccc1	54.0	0	0	0	0	0	5	1	-1	271.272	8.53	533.683	67.126	111.142	355.415	0	892.109	0	3	0.0815513	0	0.83977	29.732	9.692	12.371	6.029	3.305	-3.671	-4.162	-5.82	874.869	-0.789	428.152	-1.836	9.748	1.197	3	0.193	3	100	0	0	73.716	5	0	12	0	12	0	20	0	0
O=C1Cc2ccc(OC)cc21	54.5	1	0	0	0	0	1	1	0	148.161	5.371	340.147	141.984	68.887	129.276	0	532.558	0	2.75	0.0541761	0	0.9341344	15.751	4.778	6.708	4.374	1.105	-1.06	-1.119	-3.214	2201.103	-0.023	1160.656	-2.238	9.322	0.602	2	-0.614	3	93.242	0	0	41.751	2	0	8	4	4	1	11	0	0
O=[N+]([O-])c1ccccc1C#Cc1[nH0]cccc1	54.799999	0	0	0	0	0	3	0	0	224.218	4.143	463.843	0	96.001	367.842	0	749.673	0	2	0.0228953	0	0.8604163	25.434	8.313	9.574	5.299	3.044	-3.509	-3.626	-5.545	1217.641	-0.482	612.049	-1.705	9.558	1.309	2	0.132	3	100	0	0	53.795	4	0	12	0	12	0	17	0	0
ClC1Cc2cc3OCOc3cc21	55.0	5	0	0	0	0	0	1	0	182.606	3.253	336.754	159.089	0	109.391	68.275	542.701	0	1.5	0.0194965	0	0.955489	16.61	4.976	5.896	2.775	2.465	-2.177	-2.177	-2.774	9906.038	-0.175	10000	-1.134	9.085	0.152	2	-0.208	3	100	0	0	19.204	2	0	11	4	7	3	12	0	0
O=C1C=C(OC)C2CCC1(C)C2(C)C	55.0	3	0	0	0	0	1	0	1	194.273	3.855	371.784	334.427	37.356	0.001	0	654.346	0	2.75	0.0227108	0	0.980422	19.391	5.377	7.291	3.356	1.966	-1.66	-2.079	-1.849	4381.85	0.244	2442.901	-2.112	9.583	0.063	1	-0.261	3	100	0	0	31.707	2	0	8	0	8	5	14	0	0
O=C(C)c1ccc2ccccc2c1	55.0	2	0	0	0	0	1	0	1	170.21	3.716	394.84	82.147	50.769	261.924	0	632.767	0	2	0.0218199	0	0.9027611	21.029	6.345	7.777	4.546	2.881	-2.489	-2.359	-4.355	3269.306	0.088	1779.982	-1.436	9.034	0.845	0	-0.123	3	100	0	0	28.163	1	0	10	0	10	0	13	0	0
Nc1ccccc1Cc1ccccc1N	55.0	0	0	0	0	0	4	0	-1	198.267	1.28	401.057	35.846	63.799	301.412	0	691.017	3	2	0.0023693	0.0086374	0.9425086	21.811	8.352	12.27	8.65	2.147	-1.777	-2.885	-3.9	2459.791	-0.156	1308.774	-1.249	8.019	-0.468	5	-0.261	3	100	0	0	42.252	2	0	12	0	12	0	15	0	0.0174718
c1ccc(cc1)CCc1ccccc1	55.0	6	0	0	0	0	3	0	1	182.265	0	446.598	60.162	0	386.435	0	728.933	0	0	0	0	0.8770826	24.782	7.664	7.546	2.341	5.1	-5.404	-5.404	-5.364	9906.038	0.312	5899.293	0.13	9.531	-0.279	2	0.607	3	100	0	0	0	0	1	12	0	12	0	14	0	0
O=C(C)c1c(O)c2ccccc2cc1c1ccccc1	55.200001	1	0	0	0	0	3	0	0	262.307	3.415	507.108	71.841	65.131	370.136	0	869.184	0	1.75	0.0134142	0	0.8685714	30.239	9.375	10.885	4.962	4.096	-4.422	-4.791	-5.424	2389.277	-0.193	1268.269	-1.128	8.68	0.598	1	0.546	3	100	0	0	40.237	2	0	16	0	16	0	20	0	0
O=C1Cc2c1cccc2C	55.5	2	0	0	0	0	0	1	1	132.162	4.291	343.354	137.731	68.669	136.954	0	528.06	0	2	0.0348656	0	0.920193	16.287	4.632	6.246	3.914	1.451	-1.677	-1.127	-3.476	2211.638	0.023	1166.662	-2.303	9.825	0.521	2	-0.384	3	95.307	0	0	33.178	1	0	8	4	4	1	10	0	0
Brc1c(C)c(C)cc(C)c1C	55.5	5	0	0	0	0	0	0	2	213.117	1.627	390.03	283.461	0	52.026	54.543	629.563	0	0	0.0042027	0	0.9108079	19.538	4.931	5.663	1.031	4.584	-4.531	-4.369	-3.223	9906.038	0.76	10000	-1.336	9.29	0.059	4	0.446	3	100	0	0	0	0	0	6	0	6	0	11	0	0
O=C(O)CCC(C)Cc1ccccc1	55.5	0	0	0	1	0	5	0	-1	192.257	2.106	432.67	142.526	106.696	183.448	0	717.958	1	2	0.0061786	0.0046225	0.8962057	21.12	7.242	9.062	5.066	3.225	-3.158	-2.637	-2.279	244.175	-0.623	137.077	-2.36	9.661	-0.337	2	-0.19	3	88.565	0	0	50.468	2	0	6	0	6	0	14	0	0.0104028
O=C(C)CCc1ccc(cc1)CCC(=O)C	55.5	0	0	0	0	0	6	2	0	218.295	6.273	519.472	303.59	89.967	125.914	0	859.293	0	4	0.0457994	0	0.841455	25.585	7.598	10.458	5.054	2.478	-2.99	-2.213	-4.698	1389.124	-0.645	705.726	-2.158	9.578	-0.203	4	-0.212	3	100	0	0	54.777	2	0	6	0	6	0	16	0	0
[S+2]([O-])([O-])(CC(OCc1ccccc1)COCc1ccccc1)c1ccccc1	55.5	2	0	0	0	0	12	0	-1	398.516	1.771	735.374	108.373	52.438	574.563	0	1306.094	2	3.9	0.002401	0.0075002	0.7857894	43.898	15.318	19.361	9.877	5.96	-6.103	-6.733	-7.738	3152.293	-0.726	1711.222	0.69	5.889	0.007	5	0.812	3	100	0	0	53.791	4	1	18	0	18	0	28	1	0.01384
O=C(OC1=CC(c2ccccc21)c1ccccc1)C	55.599998	0	0	0	0	0	1	1	1	250.296	2.184	500.844	111.436	35.901	353.507	0	853.132	0	2.5	0.0055928	0	0.8685741	30.722	8.892	11.243	5.815	3.809	-4.236	-4.063	-5.344	4523.212	0.186	2528.195	-0.84	9.135	0.21	2	0.383	3	100	0	0	35.445	2	0	15	0	15	1	19	0	0
Fc1cccc2CC(O)c21	55.799999	2	0	0	0	0	1	0	1	138.141	3.687	330.842	88.778	50.738	147.327	43.999	501.336	1	1.7	0.0271111	0.0051384	0.9224931	14.674	4.249	6.984	4.796	1.655	-1.738	-1.424	-3.489	3271.505	0.214	3102.847	-1.84	9.772	0.006	1	-0.386	3	100	43.999	0	22.471	1	0	8	4	4	2	10	0	0.0123063
[Si](C)(C)(C)C1=CC2(CCCCC2)CC1=O	56.0	1	0	0	0	0	1	0	1	222.402	3.916	483.865	445.479	36.238	2.148	0	843.63	0	2	0.018177	0	0.8923644	26.986	6.464	9.333	2.894	3.577	-4.176	-3.014	-3.284	4490.058	0.2	2508.171	-2.084	9.893	-0.097	1	0.49	3	100	0	0	27.192	1	0	10	0	10	7	15	0	0
O=C1C=CC2C3C=CC(C3)C12	56.0	2	0	0	0	0	0	0	1	146.188	4.465	341.252	150.496	50.239	140.518	0	538.054	0	2	0.0370604	0	0.9375038	16.721	4.821	6.374	3.808	1.648	-1.637	-1.525	-3.213	3307.398	0.182	1802.409	-1.95	10.212	0.098	4	-0.355	3	100	0	0	26.942	1	0	10	0	10	5	11	0	0
O=C1OC(=CCN=[N+]=[N-])C(OC)=C1OC	56.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
O=C(Oc1ccccc1C=Cc1ccccc1)C	56.0	1	0	0	0	0	4	1	1	238.285	2.203	506.886	98.805	34.481	373.599	0	844.034	0	2.5	0.0057489	0	0.852109	28.624	8.847	10.386	5.295	3.772	-3.862	-3.693	-5.707	4665.653	0.006	2614.358	-0.455	8.707	0.638	0	0.23	3	100	0	0	34.333	2	0	12	0	12	0	18	0	0
O=C(OCC)C#Cc1cccc(C#CC(=O)OCC)c1	56.0	1	0	0	0	0	6	0	-2	270.284	6.298	652.146	290.466	147.152	214.528	0	1023.248	0	4	0.0387672	0	0.7530217	32.993	10.221	13.078	6.365	3.256	-5.504	-3.317	-6.551	398.529	-1.528	183.018	-2.9	9.884	0.953	0	0.264	3	92.551	0	0	81.011	4	0	6	0	6	0	20	0	0
Brc1ccccc1C(c1oc(C)cc1)c1oc(C)cc1	56.5	4	0	0	0	0	3	0	1	331.208	1.956	562.291	191.414	0	313.53	57.347	957.78	0	1	0.0039935	0	0.8356943	33.244	9.663	11.19	3.548	5.707	-6.926	-6.926	-5.686	9906.038	0.118	10000	-0.127	9.099	0.272	6	1.004	1	100	0	0	12.912	2	1	16	0	16	0	20	1	0
c1ccc(cc1)C1(C=CC=CC1)c1ccccc1	56.5	4	0	0	0	0	0	0	1	232.324	0.377	479.838	31.454	0	448.384	0	821.506	0	0	0.0001733	0	0.8840511	31.005	9.085	9.963	4.09	5.821	-6.699	-6.367	-5.547	9906.038	0.255	5899.293	0.06	9.243	-0.227	3	1.003	1	100	0	0	0	0	1	18	0	18	2	18	1	0
Brc1ccc(C)c(c1O)C(=O)O	56.5	2	0	0	1	0	2	0	-1	231.045	3.07	360.207	63.262	129.241	94.966	72.737	572.622	1	1.75	0.0164613	0.0048583	0.9258171	16.385	6.044	7.886	4.884	2.004	-1.957	-3.507	-1.378	149.247	-0.384	201.527	-3.375	9.602	0.674	2	-0.408	3	77.59	0	0	65.56	3	0	6	0	6	0	12	0	0.00757425
O=C1N(CCCCC1)c1ccccc1	56.5	0	0	0	0	0	0	0	1	189.257	4.939	424.003	204.748	35.197	184.058	0	699.725	0	3	0.0348666	0	0.8989753	23.607	6.351	9.228	5.186	2.371	-2.681	-1.736	-4.044	4593.344	0.273	2570.592	-1.52	9.339	-0.196	1	-0.153	3	100	0	0	26.412	2	0	13	0	6	5	14	0	0
s1cc([nH0]c1C)C(=O)OCC	56.5	1	0	0	0	0	2	0	0	171.214	2.906	408.797	240.524	67.625	51.521	49.127	623.598	0	3.5	0.0135394	0	0.8634966	18.01	4.893	7.281	4.537	1.439	-1.999	-1.385	-3.986	2262.601	-0.041	2222.067	-2.392	10.257	0.965	2	-0.593	3	95.411	0	0	48.426	3	0	5	0	5	0	11	0	0
O=C1C=C2CCCC(O)C2(C)CC1	57.0	0	0	0	0	0	1	0	0	180.246	5.365	387.77	264.893	93.387	29.49	0	643.179	1	3.7	0.0447471	0.0095417	0.9292774	19.226	5.586	9.724	6.377	1.201	-2.018	-1.628	-2.817	1289.163	-0.218	650.998	-3.041	10.252	0.073	3	-0.318	3	89.646	0	0	48.605	2	0	10	0	10	7	13	0	0.0205274
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)N(C)C1CCCCC1	57.0	3	0	0	0	1	8	2	2	559.266	5.253	663.753	254.511	22.317	0	386.925	1200.014	0	3	0.0229908	0	0.8227779	36.734	7.014	14.842	4.295	6.359	-6.938	-8.888	-3.025	4196.206	0.811	10000	-1.163	10.018	1.345	0	0.638	1	100	386.925	20.277	24.429	2	2	6	0	6	6	35	1	0
O=C1CCCCC1c1ccccc1	57.200001	0	0	0	0	0	0	1	1	174.242	3.786	407.339	190.134	36.938	180.267	0	664.254	0	2	0.0215838	0	0.9038546	22.151	6.011	8.005	4.147	2.61	-2.889	-2.241	-3.947	4421.94	0.262	2467.068	-1.565	9.598	-0.404	3	0.011	3	100	0	0	24.466	1	0	12	0	12	5	13	0	0
OC1(C)Cc2cc(C)cc(C)c21	57.5	3	0	0	0	0	1	0	1	162.231	2.119	399.093	283.706	40.585	74.802	0	645.746	1	0.75	0.0069559	0.0018793	0.9053131	19.761	5.34	7.562	3.447	2.733	-3.011	-2.188	-3.421	4083.477	0.173	2263.608	-1.908	9.317	-0.379	3	0.146	3	100	0	0	21.935	1	0	8	4	4	2	12	0	0.00462313
