__MOL_ID__	ACTIVITY	moeGao_Abra_L	moeGao_Abra_R	moeGao_Abra_acidity	moeGao_Abra_basicity	moeGao_Abra_pi	moe2D_BCUT_PEOE_0	moe2D_BCUT_PEOE_1	moe2D_BCUT_PEOE_2	moe2D_BCUT_PEOE_3	moe2D_BCUT_SLOGP_0	moe2D_BCUT_SLOGP_1	moe2D_BCUT_SLOGP_2	moe2D_BCUT_SLOGP_3	moe2D_BCUT_SMR_0	moe2D_BCUT_SMR_1	moe2D_BCUT_SMR_2	moe2D_BCUT_SMR_3	moe2D_GCUT_PEOE_0	moe2D_GCUT_PEOE_1	moe2D_GCUT_PEOE_2	moe2D_GCUT_PEOE_3	moe2D_GCUT_SLOGP_0	moe2D_GCUT_SLOGP_1	moe2D_GCUT_SLOGP_2	moe2D_GCUT_SLOGP_3	moe2D_GCUT_SMR_0	moe2D_GCUT_SMR_1	moe2D_GCUT_SMR_2	moe2D_GCUT_SMR_3	moe2D_Kier1	moe2D_Kier2	moe2D_Kier3	moe2D_KierA1	moe2D_KierA2	moe2D_KierA3	moe2D_KierFlex	moe2D_PEOE_PC+	moe2D_PEOE_PC-	moe2D_PEOE_RPC+	moe2D_PEOE_RPC-	moe2D_PEOE_VSA+0	moe2D_PEOE_VSA+1	moe2D_PEOE_VSA+2	moe2D_PEOE_VSA+3	moe2D_PEOE_VSA+4	moe2D_PEOE_VSA+5	moe2D_PEOE_VSA+6	moe2D_PEOE_VSA-0	moe2D_PEOE_VSA-1	moe2D_PEOE_VSA-2	moe2D_PEOE_VSA-3	moe2D_PEOE_VSA-4	moe2D_PEOE_VSA-5	moe2D_PEOE_VSA-6	moe2D_PEOE_VSA_FHYD	moe2D_PEOE_VSA_FNEG	moe2D_PEOE_VSA_FPNEG	moe2D_PEOE_VSA_FPOL	moe2D_PEOE_VSA_FPOS	moe2D_PEOE_VSA_FPPOS	moe2D_PEOE_VSA_HYD	moe2D_PEOE_VSA_NEG	moe2D_PEOE_VSA_PNEG	moe2D_PEOE_VSA_POL	moe2D_PEOE_VSA_POS	moe2D_PEOE_VSA_PPOS	moe2D_Q_PC+	moe2D_Q_PC-	moe2D_Q_RPC+	moe2D_Q_RPC-	moe2D_Q_VSA_FHYD	moe2D_Q_VSA_FNEG	moe2D_Q_VSA_FPNEG	moe2D_Q_VSA_FPOL	moe2D_Q_VSA_FPOS	moe2D_Q_VSA_FPPOS	moe2D_Q_VSA_HYD	moe2D_Q_VSA_NEG	moe2D_Q_VSA_PNEG	moe2D_Q_VSA_POL	moe2D_Q_VSA_POS	moe2D_Q_VSA_PPOS	moe2D_SMR	moe2D_SMR_VSA0	moe2D_SMR_VSA1	moe2D_SMR_VSA2	moe2D_SMR_VSA3	moe2D_SMR_VSA4	moe2D_SMR_VSA5	moe2D_SMR_VSA6	moe2D_SMR_VSA7	moe2D_SlogP	moe2D_SlogP_VSA0	moe2D_SlogP_VSA1	moe2D_SlogP_VSA2	moe2D_SlogP_VSA3	moe2D_SlogP_VSA4	moe2D_SlogP_VSA5	moe2D_SlogP_VSA6	moe2D_SlogP_VSA7	moe2D_SlogP_VSA8	moe2D_SlogP_VSA9	moe2D_TPSA	moe2D_VAdjEq	moe2D_VAdjMa	moe2D_VDistEq	moe2D_VDistMa	moe2D_Weight	moe2D_a_IC	moe2D_a_ICM	moe2D_a_acc	moe2D_a_aro	moe2D_a_count	moe2D_a_don	moe2D_a_heavy	moe2D_a_hyd	moe2D_a_nC	moe2D_a_nH	moe2D_a_nI	moe2D_a_nN	moe2D_a_nO	moe2D_a_nP	moe2D_a_nS	moe2D_apol	moe2D_b_1rotN	moe2D_b_1rotR	moe2D_b_ar	moe2D_b_count	moe2D_b_double	moe2D_b_heavy	moe2D_b_rotN	moe2D_b_rotR	moe2D_b_single	moe2D_balabanJ	moe2D_bpol	moe2D_chi0	moe2D_chi0_C	moe2D_chi0v	moe2D_chi0v_C	moe2D_chi1	moe2D_chi1_C	moe2D_chi1v	moe2D_chi1v_C	moeGao_chi2_C	moeGao_chi2v_C	moeGao_chi3c	moeGao_chi3c_C	moeGao_chi3cv	moeGao_chi3cv_C	moeGao_chi3p	moeGao_chi3p_C	moeGao_chi3pv	moeGao_chi3pv_C	moeGao_chi4c	moeGao_chi4c_C	moeGao_chi4ca	moeGao_chi4ca_C	moeGao_chi4cav	moeGao_chi4cav_C	moeGao_chi4cv	moeGao_chi4cv_C	moeGao_chi4pc	moeGao_chi4pc_C	moeGao_chi4pcv	moeGao_chi4pcv_C	moe2D_chiral	moe2D_density	moe2D_diameter	moe2D_kS_aaCH	moe2D_kS_aaN	moe2D_kS_aaNH	moe2D_kS_aaaC	moe2D_kS_aasC	moe2D_kS_dO	moe2D_kS_dsCH	moe2D_kS_dssC	moe2D_kS_dsssP	moe2D_kS_sCH3	moe2D_kS_sI	moe2D_kS_sNH2	moe2D_kS_sOH	moe2D_kS_sSH	moe2D_kS_ssCH2	moe2D_kS_ssNH	moe2D_kS_ssO	moe2D_kS_ssS	moe2D_kS_sssCH	moe2D_kS_sssN	moe2D_kS_ssssC	moe2D_lip_acc	moe2D_lip_don	moe2D_lip_druglike	moe2D_lip_violation	moe2D_logP(o/w)	moe2D_logS	moe2D_mr	moe2D_opr_brigid	moe2D_opr_leadlike	moe2D_opr_nring	moe2D_opr_nrot	moe2D_opr_violation	moe2D_petitjean	moe2D_petitjeanSC	moe2D_radius	moe2D_reactive	moe2D_rings	moe2D_vdw_area	moe2D_vdw_vol	moe2D_vsa_acc	moe2D_vsa_don	moe2D_vsa_hyd	moe2D_vsa_other	moe2D_vsa_pol	moe2D_weinerPath	moe2D_weinerPol	moe2D_zagreb
mol_17	9.64	16.1	2.478	0.992	3.075	3.025	-2.623	-0.5621	0.5514	2.734	-2.818	-0.5281	0.6359	2.689	-2.374	-0.35	0.7857	2.982	-0.8377	-0.4503	0.07207	2.74	-1.155	-0.4057	0.1277	2.686	-0.5248	-0.2363	0.1962	2.976	25.26	12.14	7.883	22.45	10.75	6.954	8.32	3.007	-3.007	0.09392	0.1098	87.08	36.15	11.76	8.619	46.55	29.42	0	140.9	0	0	0	0	54.4	15.67	0.6608	0.49	0.1628	0.3392	0.51	0.1764	284.5	210.9	70.08	146	219.6	75.96	6.368	-6.368	0.1035	0.1413	0.5682	0.3858	0.1628	0.4318	0.6142	0.2691	244.6	166.1	70.08	185.9	264.4	115.8	11.34	95.45	3.124	70.44	11.95	20.77	146	44.45	90.11	1.517	18.01	47.14	109.1	69.21	0	0	0	70.57	75.47	92.86	136	0.3709	5.907	3.782	9.408	517.3	92.57	1.747	7	6	53	6	29	16	19	24	1	3	6	0	0	62.91	10	0.3333	6	54	4	30	11	0.3667	44	1.794	36.96	21.55	12.56	18.09	11.58	13.68	6.935	10.34	5.935	3.756	2.878	2.315	0	1.165	0	9.573	1.854	5.448	1.189	0	0	6.614	0.9742	3.214	0.4778	0	0	4.745	0	1.927	0	3	0.9627	16	7.187	0	0	0	1.644	47.46	0	-3.027	0	1.501	2.148	0	18.64	0	1.257	5.414	0	0	-2.868	1.266	0	9	4	1	1	1.97	-3.367	11.53	11	0	2	10	2	0.5	1	8	0	2	430.5	537.4	27.13	5.683	253	55.32	92.77	2586	41	142
mol_18	8.92	12.32	1.502	0.805	2.36	1.994	-2.629	-0.5284	0.5799	2.734	-2.818	-0.5256	0.677	2.689	-2.375	-0.3899	0.7124	2.982	-0.8377	-0.4156	0.07613	2.74	-1.155	-0.394	0.1383	2.697	-0.5248	-0.2331	0.1792	2.973	21.3	10.36	6.282	17.19	8.282	4.984	5.693	2.575	-2.575	0.1097	0.1282	68.64	40.42	11.76	0	33.6	29.42	0	55.76	61.27	0	0	0	40.84	15.54	0.6658	0.4854	0.1578	0.3342	0.5146	0.1764	237.9	173.4	56.37	119.4	183.8	63.01	5.464	-5.464	0.1206	0.1647	0.5783	0.3355	0.1578	0.4217	0.6645	0.2639	206.6	119.9	56.37	150.6	237.4	94.26	9.116	71.59	3.124	68.78	15.13	0	163.7	39.19	33.33	1.126	18.01	23.87	83.53	69.21	3.186	18.87	0	88.22	56.61	33.33	106.9	0.4134	5.7	3.506	8.993	348.4	76.41	1.559	6	6	49	5	25	15	18	24	0	2	5	0	0	53.89	9	0.3462	6	50	3	26	9	0.3462	41	1.845	31.75	18.4	12.11	14.22	11.15	11.9	7.119	8.459	6.024	4.528	3.363	1.738	0.2041	0.7049	0.1179	8.342	2.837	4.505	1.769	0	0	5.79	1.926	2.778	0.9856	0	0	3.992	0.433	1.433	0.2194	3	0.7527	13	9.532	0	0	0	1.028	35.21	0	-2.403	0	1.581	0	0	18.59	0	2.395	2.839	0	0	-2.439	1.329	0	7	3	1	0	1.787	-2.326	9.323	11	1	2	9	0	0.4615	0.8571	7	0	2	357.2	462.9	13.57	0	214.3	42.37	73.52	1634	35	122
mol_19	8.92	14.78	1.691	0.982	2.834	2.244	-2.69	-0.564	0.619	2.744	-2.834	-0.5181	0.6851	2.706	-2.438	-0.4265	0.7597	2.993	-0.8416	-0.4155	0.07502	2.882	-1.363	-0.3622	0.147	2.85	-0.5288	-0.2343	0.1813	3.112	25.26	13.42	8.215	21.03	11.09	6.757	8.044	2.99	-2.99	0.09443	0.1104	89.97	40.42	29	0	33.6	29.42	0	67.61	69.98	0	0	0	40.84	22.19	0.702	0.4742	0.149	0.298	0.5258	0.149	297	200.6	63.02	126	222.4	63.01	6.454	-6.454	0.1021	0.1534	0.5562	0.2991	0.149	0.4438	0.7009	0.2948	235.3	126.5	63.02	187.7	296.5	124.7	10.84	71.59	3.124	68.78	15.13	32.9	220.3	57.63	0	1.235	50.91	23.87	83.53	87.65	3.186	18.87	0	88.22	113.2	0	133	0.3709	5.907	3.53	9.456	405.5	92.23	1.537	7	6	60	6	29	18	21	31	0	3	5	0	0	64.94	13	0.4333	6	61	3	30	13	0.4333	52	1.99	38.74	21.23	13.94	16.63	12.98	13.93	8.449	10.2	7.355	5.427	4.275	1.669	0.2041	0.6627	0.1179	9.297	3.458	5.331	2.367	0	0	6.666	2.188	3.37	1.232	0	0	3.905	0.433	1.43	0.2194	3	0.7361	13	9.57	0	0	0	1.025	36.33	0	-2.373	0	0	0	5.549	19.04	0	4.63	2.994	0	0	-2.472	1.374	0	8	5	1	0	1.856	-2.296	11.04	11	1	2	13	1	0.4615	0.8571	7	0	2	423	550.9	13.57	0	252.6	42.37	91.26	2362	40	138
mol_20	8.96	14.75	2.238	0.805	2.42	2.336	-2.629	-0.5387	0.6002	2.734	-2.818	-0.5249	0.7001	2.689	-2.375	-0.4053	0.744	2.982	-0.8377	-0.419	0.07613	2.798	-1.155	-0.3924	0.1426	2.801	-0.5248	-0.2332	0.1791	3.047	23.66	11.04	6.036	18.56	8.582	4.66	5.493	2.7	-2.7	0.1046	0.1222	68.64	48.95	11.76	0	33.6	29.42	0	60.18	85.78	0	0	0	40.84	15.54	0.6975	0.5126	0.1428	0.3025	0.4874	0.1597	275.3	202.3	56.37	119.4	192.4	63.01	5.764	-5.764	0.1143	0.1561	0.6184	0.3658	0.1428	0.3816	0.6342	0.2388	244.1	144.4	56.37	150.6	250.3	94.26	10.87	71.59	3.124	68.78	15.13	5.146	199	39.19	33.33	2.279	18.01	23.87	83.53	69.21	3.186	18.87	0	128.6	56.61	33.33	106.9	0.3797	5.954	3.632	9.424	398.5	84.05	1.528	6	10	55	5	29	19	22	26	0	2	5	0	0	62.27	9	0.2903	11	57	3	31	9	0.2903	43	1.527	33.94	20.97	14.68	16.38	13.31	13.88	9.102	9.87	7.435	6.424	4.516	2.003	0.4694	0.8447	0.2576	10.3	4.798	5.523	2.786	0	0	7.722	3.858	3.632	1.84	0	0	4.94	1.381	1.859	0.6448	3	0.7449	14	13.89	0	0	2.187	1.056	35.76	0	-2.416	0	1.591	0	0	18.89	0	2.322	2.887	0	0	-2.506	1.337	0	7	3	1	0	3.007	-4.204	10.95	16	1	3	9	0	0.5	1	7	0	3	394.7	534.9	13.57	0	250.3	42.37	73.52	2416	45	148
mol_21	8.55	13.15	1.675	1.348	2.656	2.292	-2.629	-0.6048	0.6451	2.734	-2.818	-0.5339	0.6357	2.689	-2.375	-0.4534	0.7857	2.982	-0.8377	-0.4511	0.08037	2.745	-1.155	-0.3907	0.1277	2.708	-0.5248	-0.239	0.1884	2.978	22.29	10.52	6.542	18.14	8.486	5.245	5.922	2.809	-2.809	0.1005	0.1281	68.64	44.61	11.76	0	43.92	29.42	0	80.27	24.51	0	0	0	40.84	23.3	0.6257	0.4599	0.1746	0.3743	0.5401	0.1997	229.8	168.9	64.14	137.5	198.4	73.34	5.846	-5.846	0.1127	0.1539	0.5406	0.3141	0.1746	0.4594	0.6859	0.2848	198.5	115.4	64.14	168.7	251.9	104.6	9.282	71.59	28.51	68.78	20.37	0	146	39.19	33.33	0.8317	43.4	23.87	83.53	69.21	3.186	18.87	0	70.57	56.61	38.57	127.2	0.4018	5.755	3.586	9.101	364.4	79.59	1.592	7	6	50	6	26	15	18	24	0	2	6	0	0	54.7	9	0.3333	6	51	3	27	9	0.3333	42	1.836	31.75	19.27	11.98	14.59	11.08	12.29	6.935	8.593	5.935	4.334	3.286	2.026	0.2041	0.7795	0.1179	8.753	2.67	4.599	1.713	0	0	5.932	1.734	2.796	0.929	0	0	4.401	0.433	1.519	0.2194	3	0.773	14	6.489	0	0	0	1.014	35.24	0	-2.504	0	1.552	0	0	27.87	0	2.134	2.801	0	0	-2.573	1.304	0	8	4	1	0	1.479	-1.965	9.448	11	1	2	9	0	0.5	1	7	0	2	367.3	471.4	13.57	0	206.9	42.37	87.08	1843	37	128
mol_22	9.22	15.4	2.551	0.805	2.301	2.837	-2.652	-0.5612	0.619	2.774	-2.82	-0.5147	0.6828	2.76	-2.405	-0.4265	0.7597	3.053	-0.8193	-0.4071	0.07935	2.873	-1.155	-0.3644	0.147	2.849	-0.528	-0.2336	0.2013	3.121	21.7	10.16	5.538	18.91	8.802	4.78	6.165	2.701	-2.701	0.1049	0.1222	61.86	49.8	11.76	0	33.6	29.42	0	45.72	61.27	19.76	0	0	40.84	15.54	0.677	0.4955	0.1525	0.323	0.5045	0.1705	250.2	183.1	56.37	119.4	186.4	63.01	5.924	-5.924	0.1112	0.1519	0.5319	0.3778	0.206	0.4681	0.6222	0.2621	196.6	139.6	76.13	173	230	96.87	10.15	71.59	3.124	68.78	17.48	0	182.6	37.98	32.22	1.569	18.01	23.87	85.88	68	3.186	18.87	0	88.22	75.47	32.22	106.9	0.4006	5.858	3.489	9.225	392.5	84.93	1.665	6	6	51	5	27	17	19	24	0	2	5	0	1	58.55	7	0.2414	6	53	3	29	7	0.2414	44	1.601	34.03	19.39	12.4	15.73	11.44	12.97	7.358	10.21	6.263	4.719	3.568	1.81	0.2041	0.8695	0.1179	9.485	3.041	6.495	1.973	0	0	7.28	2.043	4.639	1.103	0	0	4.28	0.433	2.058	0.2194	4	0.7916	13	9.609	0	0	0	1.041	36.16	0	-2.288	0	0	0	0	18.99	0	3.354	2.995	0	1.495	-2.47	1.452	0	7	3	1	0	2.288	-3.222	10.33	17	1	3	8	0	0.4615	0.8571	7	0	3	369.6	495.8	13.57	0	226.6	42.37	73.52	1898	44	138
mol_23	8.4	17.75	3.386	1.022	3.32	4.382	-2.634	-0.6285	0.619	2.806	-2.675	-0.542	0.6468	2.804	-2.377	-0.3957	0.7596	3.113	-0.827	-0.4321	0.06556	2.818	-1.295	-0.3649	0.147	2.843	-0.5246	-0.2077	0.2132	3.088	22.68	9.871	6.25	23.09	10.06	6.371	8.294	2.679	-2.679	0.1054	0.1598	94.43	71.73	13.37	8.621	10.32	27.66	0	28.31	61.27	39.52	0	0	27.13	33.43	0.763	0.4561	0.1456	0.237	0.5439	0.09135	317.3	189.7	60.56	98.54	226.1	37.98	5.735	-5.735	0.1693	0.1345	0.5317	0.3934	0.2407	0.4683	0.6066	0.2276	221.1	163.6	100.1	194.7	252.2	94.62	11.37	70.16	24.43	25.39	7.168	0	163.7	97.99	77.34	2.071	43.74	16.13	51.71	110.4	3.186	18.87	0	88.22	56.61	77.34	94.91	0.3898	5.907	3.72	9.295	443.5	94.23	1.745	5	6	54	4	28	19	19	26	0	1	5	1	2	65.32	9	0.3	6	56	2	30	9	0.3	48	1.451	45.32	20.2	12.71	18.19	11.83	13.3	7.082	13.45	6.022	4.19	3.101	2.96	0.2041	2.641	0.1179	9.454	2.849	9.29	1.805	0.375	0	7.077	1.992	5.827	1.046	0.4482	0	4.731	0.433	4.549	0.2194	2	0.8255	15	9.931	0	0	0	1.185	36.84	0	-1.541	-3.62	0	0	0	19.79	0	4.424	0	0	3.403	-0.8994	1.32	-0.27	6	2	1	0	2.225	-4.16	11.66	16	1	3	10	0	0.4667	0.875	8	0	3	415.8	537.3	13.57	0	281.2	36.28	72.16	2314	39	146
mol_24	8.0	17.34	2.716	1.39	3.793	3.694	-2.637	-0.6484	0.664	2.752	-2.778	-0.5381	0.674	2.745	-2.37	-0.4704	0.8121	3.015	-0.8349	-0.4395	0.07982	2.831	-1.295	-0.3968	0.1385	2.826	-0.5247	-0.2193	0.1931	3.083	26.6	12.63	8.323	21.63	10.2	6.687	6.895	3.268	-3.268	0.08641	0.131	49.52	91.94	13.37	17.24	10.32	40.61	0	52.82	98.04	0	0	0	40.7	33.56	0.7206	0.5024	0.1657	0.2794	0.4976	0.1137	322.9	225.1	74.26	125.2	223	50.93	6.865	-6.865	0.1415	0.1123	0.6156	0.4441	0.1657	0.3844	0.5559	0.2186	275.9	199	74.26	172.2	249.1	97.98	11.91	94.02	24.43	43.4	14.34	0	233	68.78	12.9	1.303	61.75	21.39	55.69	75.9	30.23	18.87	0	176.4	37.74	12.9	124	0.3524	6.087	3.635	9.736	458.5	97.14	1.646	6	12	59	5	32	20	23	27	0	2	6	1	0	69.13	10	0.2941	12	61	3	34	11	0.3235	46	1.601	43.47	23.14	15.36	18.49	13.67	15.25	9.341	12.51	7.292	6.304	4.191	2.859	0.3708	1.246	0.2012	10.48	4.245	6.146	2.345	0.25	0	8.547	2.911	4.237	1.321	0.07319	0	4.615	0.6422	1.93	0.3003	3	0.7771	14	17.79	0	0	0	1.304	49.59	0	-2.127	-3.998	0	0	0	19.89	0	0.5113	2.818	0	0	-1.636	1.167	0	8	3	1	0	1.262	-3.396	12.4	17	1	3	10	1	0.5	1	7	0	3	448.1	590	27.13	5.683	278.3	49.23	91.41	3080	45	162
mol_25	8.11	16.98	2.609	1.173	3.206	3.041	-2.655	-0.5747	0.6302	2.737	-2.895	-0.5301	0.6904	2.689	-2.398	-0.4339	0.7678	2.985	-0.8378	-0.4154	0.07955	2.883	-1.162	-0.4023	0.1473	2.821	-0.5248	-0.2284	0.1903	3.125	28.57	14.07	8.258	21.68	10.58	6.171	6.748	3.424	-3.424	0.08248	0.1013	62.32	66.01	14.91	8.619	33.6	42.37	0	71.57	98.04	0	0	0	54.4	15.67	0.6876	0.5127	0.1499	0.3124	0.4873	0.1625	321.5	239.7	70.08	146	227.8	75.96	7.514	-7.514	0.08771	0.1198	0.5956	0.4168	0.1499	0.4044	0.5832	0.2545	278.5	194.8	70.08	189.1	272.7	119	12.42	95.45	3.124	86.79	22.3	0	233	44.45	33.33	1.535	36.02	29.13	87.51	69.21	30.23	18.87	0	176.4	37.74	33.33	136	0.3364	6.17	3.61	9.927	467.5	99.33	1.577	7	12	63	6	34	21	25	29	0	3	6	0	0	71.45	11	0.3056	12	65	4	36	12	0.3333	49	1.698	38.84	24.66	16.67	18.89	14.91	16.27	10.1	11.2	8.018	6.777	4.593	2.276	0.3708	0.9384	0.2012	11.65	4.351	5.94	2.436	0	0	8.771	2.946	3.832	1.349	0	0	5.315	0.6422	1.909	0.3003	4	0.7544	14	17.59	0	0	0	1.202	49.56	0	-3.224	0	1.508	0	0	19.4	0	1.449	5.634	0	0	-4.055	1.271	0	9	4	1	0	2.381	-4.065	12.69	17	0	3	11	3	0.5	1	7	0	3	467.5	619.8	27.13	5.683	286.4	55.32	92.77	3474	51	170
mol_26	7.92	15.74	2.499	0.897	2.637	3.215	-2.562	-0.6455	0.6568	2.728	-2.729	-0.5381	0.682	2.695	-2.308	-0.4623	0.8106	2.975	-0.8386	-0.4137	0.07955	2.755	-1.162	-0.3696	0.1459	2.739	-0.5247	-0.2225	0.1931	3.002	25.62	13.03	7.775	18.89	9.503	5.624	5.79	2.785	-2.785	0.1014	0.1229	83.99	54.33	3.146	17.08	23.27	27.66	0	52.82	98.04	0	0	0	54.27	7.904	0.7323	0.5042	0.1472	0.2677	0.4958	0.1205	309.4	213	62.17	113.1	209.5	50.93	5.964	-5.964	0.1105	0.1224	0.6458	0.4424	0.1472	0.3542	0.5576	0.2071	272.8	186.9	62.17	149.7	235.6	87.49	11.45	95.45	3.124	43.4	14.34	0	270.8	42.39	0	2.453	18.01	27.07	79.55	43.82	30.23	18.87	0	176.4	75.47	0	103.8	0.361	6.044	3.648	9.638	422.5	86.61	1.52	5	12	57	3	31	20	24	26	0	2	5	0	0	65.79	10	0.303	12	59	4	33	11	0.3333	43	1.544	34.9	22.22	15.93	17.2	14.17	14.95	10.17	10.4	8.026	7.065	4.81	1.85	0.3708	0.7374	0.2012	10.58	4.715	5.456	2.717	0	0	7.841	3.178	3.431	1.519	0	0	4.317	0.6422	1.559	0.3003	2	0.7405	14	17.98	0	0	0	1.344	49.38	0	-1.973	0	0	0	0	9.261	0	1.638	2.794	0	0	-1.6	1.338	0	7	2	1	0	2.415	-4.07	11.8	17	1	3	10	0	0.5	1	7	1	3	422.5	570.5	40.7	5.683	275.2	49.07	73.52	2908	44	154
mol_27	8.52	16.06	2.484	0.897	2.655	3.176	-2.599	-0.5884	0.603	2.738	-2.743	-0.5267	0.682	2.701	-2.354	-0.4175	0.751	2.985	-0.8386	-0.3929	0.07447	2.825	-1.162	-0.3481	0.1458	2.806	-0.5249	-0.2214	0.1831	3.068	26.6	13.19	7.759	19.81	9.721	5.679	6.019	2.838	-2.838	0.09951	0.1206	83.82	54.33	3.146	17.08	23.27	27.66	0	52.82	116.8	0	0	0	54.27	7.904	0.7436	0.5255	0.141	0.2564	0.4745	0.1155	328	231.8	62.17	113.1	209.3	50.93	5.964	-5.964	0.1105	0.1224	0.6607	0.4238	0.141	0.3393	0.5762	0.1984	291.4	186.9	62.17	149.7	254.2	87.49	11.9	95.45	3.124	47.81	14.34	0	251.9	42.39	33.33	2.699	18.01	27.07	79.55	43.82	34.64	18.87	0	176.4	56.61	33.33	103.8	0.3524	6.087	3.637	9.736	436.5	90.1	1.502	5	12	60	3	32	21	25	28	0	2	5	0	0	68.88	10	0.2941	12	62	4	34	11	0.3235	46	1.599	37.08	23.09	16.8	18.07	15.04	15.36	10.58	10.82	8.447	7.7	5.416	2.043	0.6065	0.9297	0.4053	11.09	4.889	5.762	2.871	0	0	8.227	3.274	3.663	1.604	0	0	4.883	0.7783	1.842	0.4024	3	0.7337	14	18	0	0	0	1.34	50.11	0	-1.975	0	1.635	0	0	9.348	0	1.667	2.815	0	0	-2.304	1.356	0	7	2	1	0	2.785	-4.272	12.25	17	1	3	10	0	0.5	1	7	1	3	441.1	595	40.7	5.683	291.1	49.07	73.52	3084	47	160
mol_28	8.54	14.84	2.171	0.805	3.263	2.748	-2.641	-0.568	0.6124	2.771	-2.862	-0.5297	0.6602	2.713	-2.388	-0.4205	0.7404	3.021	-0.8474	-0.4393	0.07708	2.897	-1.156	-0.3887	0.1406	2.834	-0.5262	-0.2358	0.182	3.132	24.64	11.23	5.88	19.98	9.034	4.705	6.016	3.12	-3.12	0.09052	0.1068	92.57	44.68	14.91	0	33.6	42.37	0	78.06	36.76	0	0	0	54.4	15.54	0.6466	0.4475	0.1694	0.3534	0.5525	0.184	267	184.8	69.94	145.9	228.1	75.96	6.55	-6.55	0.1006	0.1374	0.5314	0.3178	0.1694	0.4686	0.6822	0.2992	219.4	131.2	69.94	193.5	281.7	123.6	10.69	95.45	6.249	68.78	19.11	0	163.7	62.89	33.33	0.7981	18.01	32.26	87.51	87.65	27.05	0	0	88.22	75.47	33.33	127.3	0.3701	6	3.573	9.539	417.5	91.59	1.607	7	6	57	5	30	17	21	27	0	3	6	0	0	63.08	9	0.2812	6	59	4	32	9	0.2812	49	1.652	37.97	21.84	13.97	16.86	12.94	14.31	7.877	10.19	6.754	4.68	3.546	2.134	0.1667	0.894	0.08333	10.8	2.527	5.853	1.611	0	0	7.774	1.466	3.631	0.7414	0	0	5.444	0.2357	2.055	0.09623	4	0.7711	14	8.677	0	0	0	0.4852	49.09	0	-2.887	0	1.536	0	0	19.13	0	2.939	2.853	0	0	-3.503	2.842	0	9	3	1	0	1.234	-2.682	10.9	16	1	3	9	1	0.5	1	7	0	3	412.9	541.4	27.13	0	241.3	55.32	87.08	2494	47	154
mol_29	8.15	12.57	1.514	0.867	2.297	2.054	-2.604	-0.5861	0.5801	2.734	-2.754	-0.5363	0.623	2.701	-2.326	-0.4142	0.7289	2.991	-0.8382	-0.4244	0.06998	2.708	-1.299	-0.4118	0.1103	2.698	-0.5248	-0.2263	0.1842	2.955	20.31	9.087	6.046	18.21	8.104	5.373	6.148	2.47	-2.47	0.1143	0.144	73.08	56.11	13.47	0	35.52	14.71	0	38.36	61.27	0	0	17.93	27.13	17.7	0.682	0.4571	0.1767	0.318	0.5429	0.1414	242.3	162.4	62.76	113	192.9	50.23	5.713	-5.713	0.2169	0.1572	0.5738	0.3553	0.1767	0.4262	0.6447	0.2495	203.9	126.2	62.76	151.4	229	88.66	8.912	70.16	24.43	39.48	11.15	0	144.8	47.48	45.57	0.398	57.83	16.13	55.69	59.86	3.186	18.87	0	88.22	37.74	45.57	106.9	0.4257	5.644	3.503	8.86	354.3	79.41	1.69	5	6	47	5	24	14	16	23	0	2	5	1	0	53.34	8	0.32	6	48	2	25	8	0.32	40	1.811	38.14	17.74	10.96	14.49	10.08	11.3	6.377	9.813	5.327	4.004	2.871	2.445	0.2041	0.9694	0.1179	7.883	2.504	4.776	1.48	0.25	0	5.679	1.594	3.076	0.7467	0.05175	0	4.052	0.433	1.611	0.2194	3	0.7891	13	9.329	0	0	0	0.9426	35.83	0	-1.488	-3.697	1.491	0	0	19.21	0	1.835	2.49	0	0	-1.749	1.275	0	7	3	1	0	0.585	-1.48	9.327	11	1	2	8	0	0.4615	0.8571	7	0	2	355.3	449	13.57	7.748	209.1	39.9	79.91	1477	33	120
